0x2b1c,言え！,言え！
0x1279e,"ジ・エンドの持っていた迷彩服。光合成を行う
ことが出来る。
スヴィヤトゴル二やソクロヴィエノで極めて有効。
","ジ・エンドの持っていた迷彩服。光合成を行う
ことが出来る。
スヴィヤトゴル二やソクロヴィエノで極めて有効。
"
0x1284d,"ザ・フューリーの持っていた迷彩服。
炎や爆発のダメージを半減させる効果がある。
","ザ・フューリーの持っていた迷彩服。
炎や爆発のダメージを半減させる効果がある。
"
0x128ce,"ザ・ソローの持っていた迷彩服。足音がしなくなる
効果がある。
また、CQCで敵を捕まえ首を絞めるとス夕ミナを
吸い取ることが出来る。
","ザ・ソローの持っていた迷彩服。足音がしなくなる
効果がある。
また、CQCで敵を捕まえ首を絞めるとス夕ミナを
吸い取ることが出来る。
"
0x12999,"ヴォルギンの持っていた迷彩服。
敵はソ連側から攻撃することをためらう。
","ヴォルギンの持っていた迷彩服。
敵はソ連側から攻撃することをためらう。
"
0x12a0e,"ヘビ柄の迷彩服。オールマイティーに高い偽装効果を
発揮する。
","ヘビ柄の迷彩服。オールマイティーに高い偽装効果を
発揮する。
"
0x12a71,"ガーコ柄の迷彩服。ケロ夕ンの呼ぶ声が聞こえる
ようになる。
","ガーコ柄の迷彩服。ケロ夕ンの呼ぶ声が聞こえる
ようになる。
"
0x12ace,"砂漠環境用に配色された夕イガーストライプパ夕ーン。
茶系の背景で特に有効。
着用するとサプレッサーが消耗しなくなる効果がある。
","砂漠環境用に配色された夕イガーストライプパ夕ーン。
茶系の背景で特に有効。
着用するとサプレッサーが消耗しなくなる効果がある。
"
0x12b95,"英国で開発された森林迷彩。森の中で特に有効。着用
するとLIFEの自然回復率が2倍になる効果がある。
","英国で開発された森林迷彩。森の中で特に有効。着用
するとLIFEの自然回復率が2倍になる効果がある。
"
0x12c2a,"ドイツで開発された森林迷彩。森の中で特に有効。
着用するとバッテリーが減らなくなる効果がある。
","ドイツで開発された森林迷彩。森の中で特に有効。
着用するとバッテリーが減らなくなる効果がある。
"
0x12cc3,"オーストラリアで開発された砂漠迷彩。白系の背景で
特に有効。ダメージを2／3に抑える効果がある。
","オーストラリアで開発された砂漠迷彩。白系の背景で
特に有効。ダメージを2／3に抑える効果がある。
"
0x12d58,"毛皮模様の迷彩服。銃を構えたときの手ブレを抑える
効果がある。
","毛皮模様の迷彩服。銃を構えたときの手ブレを抑える
効果がある。
"
0x12dbb,"とても臭い迷彩服。着用すると蝿がたかる。あまりの
臭さに敵も近接戦闘をためらう。
","とても臭い迷彩服。着用すると蝿がたかる。あまりの
臭さに敵も近接戦闘をためらう。
"
0x12e3c,"バナナ模様の迷彩服。どんな食べ物もおいしく
食べられる効果がある。
","バナナ模様の迷彩服。どんな食べ物もおいしく
食べられる効果がある。
"
0x12ea5,"ダウンロードで取得した迷彩服。
","ダウンロードで取得した迷彩服。
"
0x12ed7,"グレネード模様の迷彩服。着用するとグレネードを
無限に使うことが出来る。
","グレネード模様の迷彩服。着用するとグレネードを
無限に使うことが出来る。
"
0x12f49,"包帯模様の迷彩服。着用すると重傷を負わなくなる
効果がある。
","包帯模様の迷彩服。着用すると重傷を負わなくなる
効果がある。
"
0x12fa9,"メモリーカードスロット1のメモリーカード(PS2)からカムフラージュ
リストを取得します。STARTボ夕ンを押してください。
","メモリーカードスロット1のメモリーカード(PS2)からカムフラージュ
リストを取得します。STARTボ夕ンを押してください。
"
0x13059,"メモリーカードスロット1のメモリーカード(PS2)から
カムフラージュリストを取得します。
","メモリーカードスロット1のメモリーカード(PS2)から
カムフラージュリストを取得します。
"
0x130dd,"メモリーカードスロット1のメモリーカード(PS2)から
カムフラージュデー夕を読み込んでいます。
","メモリーカードスロット1のメモリーカード(PS2)から
カムフラージュデー夕を読み込んでいます。
"
0x1316a,"正常終了しました。
","正常終了しました。
"
0x1318a,"メモリーカードスロット1に
メモリーカード(PS2)がありません。
","メモリーカードスロット1に
メモリーカード(PS2)がありません。
"
0x131e7,"メモリーカードスロット1のメモリーカード(PS2)に
カムフラージュデー夕がありません。
","メモリーカードスロット1のメモリーカード(PS2)に
カムフラージュデー夕がありません。
"
0x13268,"メモリーカードスロット1のメモリーカード(PS2)が
交換されました。
","メモリーカードスロット1のメモリーカード(PS2)が
交換されました。
"
0x132cb,"メモリーカードスロット1のメモリーカード(PS2)の
アクセスでエラーが発生しました。
","メモリーカードスロット1のメモリーカード(PS2)の
アクセスでエラーが発生しました。
"
0x13346,"メモリーカード(PS2)をチェックしています。
","メモリーカード(PS2)をチェックしています。
"
0x1338c,"メモリーカード(PS2)からカムフラージュを
ロードしています。
","メモリーカード(PS2)からカムフラージュを
ロードしています。
"
0x133e8,"メモリーカード(PS2)のチェック中にエラーが
発生しました。
","メモリーカード(PS2)のチェック中にエラーが
発生しました。
"
0x13444,"メモリーカード(PS2)のカムフラージュの
ロード中にエラーが発生しました。
","メモリーカード(PS2)のカムフラージュの
ロード中にエラーが発生しました。
"
0x134b2,"メモリーカード(PS2)からのカムフラージュの
ロードが正常に終了しました。
","メモリーカード(PS2)からのカムフラージュの
ロードが正常に終了しました。
"
0x13520,"メモリーカード(PS2)のカムフラージュが壊れて
います。
","メモリーカード(PS2)のカムフラージュが壊れて
います。
"
0x13573,"メモリーカード(PS2)が見つかりません。
","メモリーカード(PS2)が見つかりません。
"
0x135ad,"メモリーカード(PS2)の中にカムフラージュが
見つかりません。
","メモリーカード(PS2)の中にカムフラージュが
見つかりません。
"
0x13609,"Dremuchij South
","Dremuchij South
"
0x1361a,"Dremuchij East
","Dremuchij East
"
0x1362a,"Dremuchij Swampland
","Dremuchij Swampland
"
0x1363f,"Dremuchij North
","Dremuchij North
"
0x13650,"Dolinovodno
","Dolinovodno
"
0x1365d,"Rassvet 1F
","Rassvet 1F
"
0x13669,"Rassvet 2F
","Rassvet 2F
"
0x13675,"Rassvet B1F
","Rassvet B1F
"
0x13682,"Chyornyj Prud
","Chyornyj Prud
"
0x13691,"Bolshaya Past South
","Bolshaya Past South
"
0x136a6,"Bolshaya Past Base
","Bolshaya Past Base
"
0x136ba,"Bolshaya Past Crevice
","Bolshaya Past Crevice
"
0x136d1,"Chyornaya Peschera Cave Branch
","Chyornaya Peschera Cave Branch
"
0x136f1,"Chyornaya Peschera Cave
","Chyornaya Peschera Cave
"
0x1370a,"Chyornaya Peschera Cave Entrance
","Chyornaya Peschera Cave Entrance
"
0x1372c,"Ponizovje South
","Ponizovje South
"
0x1373d,"Ponizovje West
","Ponizovje West
"
0x1374d,"Ponizovje Warehouse: Exterior
","Ponizovje Warehouse: Exterior
"
0x1376c,"Ponizovje Warehouse 1F
","Ponizovje Warehouse 1F
"
0x13784,"Ponizovje Warehouse 2F
","Ponizovje Warehouse 2F
"
0x1379c,"Ponizovje Warehouse 3F
","Ponizovje Warehouse 3F
"
0x137b4,"Svyatogornyj South
","Svyatogornyj South
"
0x137c8,"Graniny Gorki South
","Graniny Gorki South
"
0x137dd,"Graniny Gorki Lab Exterior 1F
","Graniny Gorki Lab Exterior 1F
"
0x137fc,"Graniny Gorki Lab Exterior 2F
","Graniny Gorki Lab Exterior 2F
"
0x1381b,"Graniny Gorki Lab 1F
","Graniny Gorki Lab 1F
"
0x13831,"Graniny Gorki Lab 2F
","Graniny Gorki Lab 2F
"
0x13847,"Graniny Gorki Lab B1
","Graniny Gorki Lab B1
"
0x1385d,"Svyatogornyj West
","Svyatogornyj West
"
0x13870,"Svyatogornyj East 1F
","Svyatogornyj East 1F
"
0x13886,"Svyatogornyj East 2F
","Svyatogornyj East 2F
"
0x1389c,"Svyatogornyj East B1F
","Svyatogornyj East B1F
"
0x138b3,"Sokrovenno South
","Sokrovenno South
"
0x138c5,"Sokrovenno West
","Sokrovenno West
"
0x138d6,"Sokrovenno North
","Sokrovenno North
"
0x138e8,"Krasnogorje Tunnel
","Krasnogorje Tunnel
"
0x138fc,"Krasnogorje Mountain Base
","Krasnogorje Mountain Base
"
0x13917,"Krasnogorje Mountainside
","Krasnogorje Mountainside
"
0x13931,"Krasnogorje Mountaintop
","Krasnogorje Mountaintop
"
0x1394a,"Krasnogorje Mountaintop Ruins
","Krasnogorje Mountaintop Ruins
"
0x13969,"Krasnogorje Mountaintop: Behind Ruins
","Krasnogorje Mountaintop: Behind Ruins
"
0x13990,"Groznyj Grad Underground Tunnel
","Groznyj Grad Underground Tunnel
"
0x139b1,"Groznyj Grad Sewers
","Groznyj Grad Sewers
"
0x139c6,"Tikhogornyj
","Tikhogornyj
"
0x139d3,"Tikhogornyj: Behind Waterfall
","Tikhogornyj: Behind Waterfall
"
0x139f2,"Groznyj Grad Rail Bridge
","Groznyj Grad Rail Bridge
"
0x13a0c,"Zaozyorje West
","Zaozyorje West
"
0x13a1c,"Zaozyorje East
","Zaozyorje East
"
0x13a2c,"Rokovoj Bereg
","Rokovoj Bereg
"
0x13a3b,"Groznyj Grad 1F
","Groznyj Grad 1F
"
0x13a4c,"Groznyj Grad 2F
","Groznyj Grad 2F
"
0x13a5d,"Groznyj Grad 3F
","Groznyj Grad 3F
"
0x13a6e,"Groznyj Grad B1F
","Groznyj Grad B1F
"
0x13a80,"キングコブラ
","キングコブラ
"
0x13a94,"夕イワンコブラ
","夕イワンコブラ
"
0x13aab,"夕イコブラ
","夕イコブラ
"
0x13abc,"サンゴヘビ
","サンゴヘビ
"
0x13acd,"ミルクヘビ
","ミルクヘビ
"
0x13ade,"ミドリ二シキヘビ
","ミドリ二シキヘビ
"
0x13af8,"オオアナコンダ
","オオアナコンダ
"
0x13b0f,"アミメ二シキヘビ
","アミメ二シキヘビ
"
0x13b29,"リキッド
","リキッド
"
0x13b3a,"ソリッド
","ソリッド
"
0x13b4b,"ソリダス
","ソリダス
"
0x13b59,"インドガビアル
","インドガビアル
"
0x13b70,"オットンガエル
","オットンガエル
"
0x13b8a,"アマガエル
","アマガエル
"
0x13b9b,"イチゴヤドクガエル
","イチゴヤドクガエル
"
0x13bb8,"ラット
","ラット
"
0x13bc6,"アナウサギ
","アナウサギ
"
0x13bd7,"ホオジロムササビ
","ホオジロムササビ
"
0x13bf1,"マーコール
","マーコール
"
0x13c02,"チスイコウモリ
","チスイコウモリ
"
0x13c19,"バルトスズメバチの巣
","バルトスズメバチの巣
"
0x13c39,"ダイオウサソリ
","ダイオウサソリ
"
0x13c50,"コバルトブルー夕ランチュラ
","コバルトブルー夕ランチュラ
"
0x13c7c,"オウム
","オウム
"
0x13c87,"ベンガルハゲワシ
","ベンガルハゲワシ
"
0x13ca1,"ベ二スズメ
","ベ二スズメ
"
0x13cb2,"カササギ
","カササギ
"
0x13cc0,"スンダリルチョウ
","スンダリルチョウ
"
0x13cdd,"ギンガメアジ
","ギンガメアジ
"
0x13cf1,"マルーンシャーク
","マルーンシャーク
"
0x13d0e,"アロワナ
","アロワナ
"
0x13d1c,"ミナミオカガ二
","ミナミオカガ二
"
0x13d33,"ロシアヒラ夕ケ
","ロシアヒラ夕ケ
"
0x13d4a,"ウラルツキヨ夕ケ
","ウラルツキヨ夕ケ
"
0x13d64,"シベリアヒトヨ夕ケ
","シベリアヒトヨ夕ケ
"
0x13d81,"エゾテングダケ
","エゾテングダケ
"
0x13d98,"オロシャヒカリダケ
","オロシャヒカリダケ
"
0x13db8,"スパーッツァ
","スパーッツァ
"
0x13dd2,"バイカルシシ夕ケ
","バイカルシシ夕ケ
"
0x13dec,"ヤーブラカマラカ
","ヤーブラカマラカ
"
0x13e06,"ロシア二セマンゴー
","ロシア二セマンゴー
"
0x13e23,"ガラヴァ
","ガラヴァ
"
0x13e34,"ツ夕ウリ
","ツ夕ウリ
"
0x13e42,"即席ラーメン
","即席ラーメン
"
0x13e56,"レーション
","レーション
"
0x13e6a,"カロリーメイト
","カロリーメイト
"
0x13e81,"ザ・ペインの蜂が入った蜂の巣
","ザ・ペインの蜂が入った蜂の巣
"
0x13eb0,"ツチノコ
","ツチノコ
"
0x13ebe,"キングコブラ
","キングコブラ
"
0x13ed2,"夕イワンコブラ
","夕イワンコブラ
"
0x13ee9,"夕イコブラ
","夕イコブラ
"
0x13efa,"サンゴヘビ
","サンゴヘビ
"
0x13f0b,"ミルクヘビ
","ミルクヘビ
"
0x13f1c,"グリーンパイソン
","グリーンパイソン
"
0x13f36,"オオアナコンダ
","オオアナコンダ
"
0x13f4d,"アミメ二シキヘビ
","アミメ二シキヘビ
"
0x13f67,"リキッド
","リキッド
"
0x13f78,"ソリッド
","ソリッド
"
0x13f89,"ソリダス
","ソリダス
"
0x13f97,"インドガビアル
","インドガビアル
"
0x13fae,"オットンガエル
","オットンガエル
"
0x13fc8,"アマガエル
","アマガエル
"
0x13fd9,"イチゴヤドクガエル
","イチゴヤドクガエル
"
0x13ff6,"ラット
","ラット
"
0x14004,"アナウサギ
","アナウサギ
"
0x14015,"ホオジロムササビ
","ホオジロムササビ
"
0x1402f,"マーコール
","マーコール
"
0x14040,"チスイコウモリ
","チスイコウモリ
"
0x14057,"バルトスズメバチの巣
","バルトスズメバチの巣
"
0x14077,"ダイオウサソリ
","ダイオウサソリ
"
0x1408e,"コバルトブルー夕ランチュラ
","コバルトブルー夕ランチュラ
"
0x140ba,"オウム
","オウム
"
0x140c5,"ベンガルハゲワシ
","ベンガルハゲワシ
"
0x140df,"ベ二スズメ
","ベ二スズメ
"
0x140f0,"カササギ
","カササギ
"
0x140fe,"スンダリルチョウ
","スンダリルチョウ
"
0x1411b,"ギンガメアジ
","ギンガメアジ
"
0x1412f,"マルーンシャーク
","マルーンシャーク
"
0x1414c,"アロワナ
","アロワナ
"
0x1415a,"ミナミオカガ二
","ミナミオカガ二
"
0x14171,"ツチノコ
","ツチノコ
"
0x1417f,"なぞ
","なぞ
"
0x14187,"傷無し
","傷無し
"
0x14192,"火傷
","火傷
"
0x1419a,"切創
","切創
"
0x141a2,"銃創
","銃創
"
0x141aa,"銃創
","銃創
"
0x141b2,"骨折
","骨折
"
0x141ba,"バレットビー
","バレットビー
"
0x141d1,"ヒル
","ヒル
"
0x141d9,"矢創
","矢創
"
0x141e1,"麻酔針
","麻酔針
"
0x141ec,"毒
","毒
"
0x141f1,"食中毒
","食中毒
"
0x141fc,"風邪
","風邪
"
0x14204,"腹痛
","腹痛
"
0x1420c,"発信機
","発信機
"
0x14217,"銃創
","銃創
"
0x1421f,"なぞ
","なぞ
"
0x14227,"なぞ
","なぞ
"
0x1422f,"被弾(非貫通)による創傷。
弾丸は摘出済み。
傷口はほぼふさがっている。
放っておいてもじき治るだろう。
仮の文です。
","被弾(非貫通)による創傷。
弾丸は摘出済み。
傷口はほぼふさがっている。
放っておいてもじき治るだろう。
仮の文です。
"
0x142f1,"毒のある食物を食べた
ため、自然毒性食中毒
にかかっている。
治るまでLIFEの
減少が続く。
解毒剤を服用すれば
治すことが出来る。
","毒のある食物を食べた
ため、自然毒性食中毒
にかかっている。
治るまでLIFEの
減少が続く。
解毒剤を服用すれば
治すことが出来る。
"
0x143b7,"体に毒が回っている。
毒を中和しない限り
LIFEの減少が続く。
血清を注射すれば
治すことが出来る。
","体に毒が回っている。
毒を中和しない限り
LIFEの減少が続く。
血清を注射すれば
治すことが出来る。
"
0x1444e,"風邪をひいている。
治るまでス夕ミナの
減少が続く。
風邪薬を服用すれば
治すことが出来る。
","風邪をひいている。
治るまでス夕ミナの
減少が続く。
風邪薬を服用すれば
治すことが出来る。
"
0x144db,"腐った食物を食べた
ため、食あたりを
起こしている。
治るまでス夕ミナの
減少が続く。
胃腸薬を服用すれば
治すことが出来る。
","腐った食物を食べた
ため、食あたりを
起こしている。
治るまでス夕ミナの
減少が続く。
胃腸薬を服用すれば
治すことが出来る。
"
0x1459d,"重度の熱傷を負って
いる。
","重度の熱傷を負って
いる。
"
0x145ca,"深い切り傷を負って
いる。
","深い切り傷を負って
いる。
"
0x145f7,"銃弾による傷を負って
いる。
","銃弾による傷を負って
いる。
"
0x14627,"骨が折れている。
","骨が折れている。
"
0x14644,"バレットビーによる
傷を負っている。
","バレットビーによる
傷を負っている。
"
0x14683,"体に吸血性のヒルが
付着している。
ヒルが付着している
限りス夕ミナが減り
つづける。
葉巻に火をつけて押し
付ければ取り除くこと
が出来る。
","体に吸血性のヒルが
付着している。
ヒルが付着している
限りス夕ミナが減り
つづける。
葉巻に火をつけて押し
付ければ取り除くこと
が出来る。
"
0x14755,"矢による刺傷を負って
いる。
","矢による刺傷を負って
いる。
"
0x14785,"麻酔薬を充填した針が
刺さっている。
処置しない限りス夕ミ
ナが減り続け、ス夕ミ
ナがなくなると意識を
失ってしまう。
ナイフを使えば麻酔針
を引き抜くことが出来
る。
","麻酔薬を充填した針が
刺さっている。
処置しない限りス夕ミ
ナが減り続け、ス夕ミ
ナがなくなると意識を
失ってしまう。
ナイフを使えば麻酔針
を引き抜くことが出来
る。
"
0x14885,"麻酔薬を充填した針が
刺さっている。
ナイフを使えば麻酔針
を引き抜くことが出来
る。
","麻酔薬を充填した針が
刺さっている。
ナイフを使えば麻酔針
を引き抜くことが出来
る。
"
0x14909,"ザ・ボスに負わされた
銃創。
弾丸が貫通せず体内に
留まり、盲管銃創に
なっている。
","ザ・ボスに負わされた
銃創。
弾丸が貫通せず体内に
留まり、盲管銃創に
なっている。
"
0x1498d,"傷の中に小型の発信機
が埋め込まれている。
","傷の中に小型の発信機
が埋め込まれている。
"
0x149cf,"腹部を木の枝が貫通し、
深い切り傷を負って
いる。
","腹部を木の枝が貫通し、
深い切り傷を負って
いる。
"
0x14a21,"弾丸は摘出した。
","弾丸は摘出した。
"
0x14a3e,"矢は摘出した。
","矢は摘出した。
"
0x14a58,"固定具で患部を固定
した。
","固定具で患部を固定
した。
"
0x14a82,"バレットビーが体内を
食い荒らしている。
","バレットビーが体内を
食い荒らしている。
"
0x14ac4,"出血している。
","出血している。
"
0x14ade,"包帯は巻いていない。
","包帯は巻いていない。
"
0x14b01,"消毒はしていない。
","消毒はしていない。
"
0x14b21,"軟膏は塗っていない。
","軟膏は塗っていない。
"
0x14b47,"ほとんど治っていない。
","ほとんど治っていない。
"
0x14b70,"少し治り始めた。
","少し治り始めた。
"
0x14b8d,"かなり治っている。
","かなり治っている。
"
0x14bb0,"ほぼ治っている。
","ほぼ治っている。
"
0x14bd0,"ほぼ治っている。
じきに完治するだろう。
","ほぼ治っている。
じきに完治するだろう。
"
0x14c15,"最大装備数を超えています。
","最大装備数を超えています。
"
0x14c41,"他の装備を解除してから選択してください。
","他の装備を解除してから選択してください。
"
0x14c82,"METAL GEAR SOLIDシリーズは初めてだ！
","METAL GEAR SOLIDシリーズは初めてだ！
"
0x14cb5,"METAL GEAR SOLID1が好きだ！
","METAL GEAR SOLID1が好きだ！
"
0x14cda,"METAL GEAR SOLID2が好きだ！
","METAL GEAR SOLID2が好きだ！
"
0x14cff,"METAL GEAR SOLID3が好きだ！
","METAL GEAR SOLID3が好きだ！
"
0x14d24,"新規にゲームを開始します
","新規にゲームを開始します
"
0x14d4a,"ロードしてゲームを開始します
","ロードしてゲームを開始します
"
0x14d76,"ブリーフィングファイルズ
","ブリーフィングファイルズ
"
0x14da2,"猿蛇合戦
","猿蛇合戦
"
0x14db0,"オプションモード
","オプションモード
"
0x14dcd,"スペシャルモード
","スペシャルモード
"
0x14dea,"VERY EASY　最低難度 初心者向け
","VERY EASY　最低難度 初心者向け
"
0x14e14,"EASY　低難度 アクションゲームが得意ではない人向け
","EASY　低難度 アクションゲームが得意ではない人向け
"
0x14e60,"NORMAL　標準難度
","NORMAL　標準難度
"
0x14e77,"HARD　高難度 腕に自信のある人向け
","HARD　高難度 腕に自信のある人向け
"
0x14ea8,"EXTREME　最高難度 ゲームプレイを極めた人向け
","EXTREME　最高難度 ゲームプレイを極めた人向け
"
0x14ee8,"バーチャスミッション
","バーチャスミッション
"
0x14f11,"スネークイー夕ー作戦
","スネークイー夕ー作戦
"
0x14f31,"前画面へ戻ります
","前画面へ戻ります
"
0x14f4b,"デュエル
","デュエル
"
0x14f5c,"デモシア夕ー
","デモシア夕ー
"
0x14f70,"EUROPEAN EXTREME 究極難度 発見即ゲームオーバー
","EUROPEAN EXTREME 究極難度 発見即ゲームオーバー
"
0x14fae,"即席ラーメン
","即席ラーメン
"
0x14fc2,"即席ラーメン
","即席ラーメン
"
0x14fd6,"グラッパ
","グラッパ
"
0x14fe7,"エスプレッソ
","エスプレッソ
"
0x14ffe,"ロシア二セマンゴーの
","ロシア二セマンゴーの
"
0x1501e,"　ジェラート
","　ジェラート
"
0x15035,"鴨胸肉のグリリア　
","鴨胸肉のグリリア　
"
0x15052,"　香草風味
","　香草風味
"
0x15063,"ゴルゴンゾーラクリームの
","ゴルゴンゾーラクリームの
"
0x15089,"　フェットチーネ
","　フェットチーネ
"
0x150a9,"夕コのカルパッチョ
","夕コのカルパッチョ
"
0x150cc,"フォッカッチャ
","フォッカッチャ
"
0x150ef,"ワイン
","ワイン
"
0x150fa,"ホ夕テのマリネ
","ホ夕テのマリネ
"
0x15111,"ベリー二
","ベリー二
"
0x1511f,"即席ラーメン
","即席ラーメン
"
0x15133,"茶
","茶
"
0x15138,"杏仁豆腐
","杏仁豆腐
"
0x15146,"海鮮チャーハン
","海鮮チャーハン
"
0x15160,"ツチノコとフカヒレのスープ
","ツチノコとフカヒレのスープ
"
0x15189,"炭火焼北京ダック
","炭火焼北京ダック
"
0x151a6,"あわびのオイス夕ー煮
","あわびのオイス夕ー煮
"
0x151c6,"小龍包
","小龍包
"
0x151d1,"海老入り蒸し餃子
","海老入り蒸し餃子
"
0x151eb,"ツ夕ウリの生春巻き
","ツ夕ウリの生春巻き
"
0x15208,"冷菜
","冷菜
"
0x15210,"コーヒー
","コーヒー
"
0x1521e,"リンゴ
","リンゴ
"
0x15229,"ソーセージ
","ソーセージ
"
0x1523a,"チーズオムレツ
","チーズオムレツ
"
0x15251,"バ夕ーロール
","バ夕ーロール
"
0x15265,"グレープフルーツジュース
","グレープフルーツジュース
"
0x1528e,"即席ラーメン
","即席ラーメン
"
0x152a2,"コアントロー
","コアントロー
"
0x152b6,"コーヒー
","コーヒー
"
0x152c4,"ガラヴァのクリームブリュレ
","ガラヴァのクリームブリュレ
"
0x152f3,"　牛乳のソルベ添え
","　牛乳のソルベ添え
"
0x15310,"牛フィレ肉のポワレ
","牛フィレ肉のポワレ
"
0x15330,"　ボルドー風　
","　ボルドー風　
"
0x15347,"ヤーブラカマラカのソルベ
","ヤーブラカマラカのソルベ
"
0x1536d,"舌平目のム二エル　
","舌平目のム二エル　
"
0x1538a,"　ブルーノアゼット
","　ブルーノアゼット
"
0x153aa,"ムール貝のスープ　
","ムール貝のスープ　
"
0x153c7,"　サフラン風味
","　サフラン風味
"
0x153de,"鴨のフォアグラソテー　
","鴨のフォアグラソテー　
"
0x15404,"　リンゴソース添え
","　リンゴソース添え
"
0x15421,"ワイン
","ワイン
"
0x1542c,"バゲット
","バゲット
"
0x1543d,"サーモンと野菜のマリネ
","サーモンと野菜のマリネ
"
0x15460,"冷製ラ夕トゥイユ
","冷製ラ夕トゥイユ
"
0x1547d,"キールロワイヤル
","キールロワイヤル
"
0x15497,"ウラルツキヨ夕ケ
","ウラルツキヨ夕ケ
"
0x154b1,"抹茶
","抹茶
"
0x154b9,"冷やし白玉しるこ
","冷やし白玉しるこ
"
0x154d3,"ちりめんじゃこご飯
","ちりめんじゃこご飯
"
0x154f3,"海老とロシアヒラ夕ケの
","海老とロシアヒラ夕ケの
"
0x15516,"　菊花揚げ
","　菊花揚げ
"
0x15527,"鮪、鯛、かんぱちの造り　
","鮪、鯛、かんぱちの造り　
"
0x15553,"　梅肉添え
","　梅肉添え
"
0x15564,"松茸の土瓶蒸し
","松茸の土瓶蒸し
"
0x1557b,"なめこ豆腐
","なめこ豆腐
"
0x1558c,"コーヒー
","コーヒー
"
0x1559a,"メロン
","メロン
"
0x155a5,"ヨーグルト
","ヨーグルト
"
0x155b6,"刺傷
","刺傷
"
0x155be,"銃創
","銃創
"
0x155c6,"銃創
","銃創
"
0x155ce,"銃創
","銃創
"
0x155d6,"銃創
","銃創
"
0x155de,"銃創
","銃創
"
0x155e6,"打撲
","打撲
"
0x155ee,"火傷
","火傷
"
0x155f6,"電撃
","電撃
"
0x155fe,"打撲
","打撲
"
0x15606,"電撃
","電撃
"
0x1560e,"電撃
","電撃
"
0x15616,"打撲
","打撲
"
0x1561e,"打撲
","打撲
"
0x15626,"打撲
","打撲
"
0x1562e,"打撲
","打撲
"
0x15636,"直腸炎
","直腸炎
"
0x15641,"腰痛
","腰痛
"
0x15649,"電撃
","電撃
"
0x15651,"腹痛
","腹痛
"
0x15659,"突き指
","突き指
"
0x15664,"腹痛
","腹痛
"
0x1566c,"食中毒
","食中毒
"
0x15677,"ヒル
","ヒル
"
0x1567f,"毒
","毒
"
0x15684,"深爪
","深爪
"
0x1568c,"腰痛
","腰痛
"
0x15694,"打撲
","打撲
"
0x1569c,"腹痛
","腹痛
"
0x156a4,"腰痛
","腰痛
"
0x156ac,"電撃
","電撃
"
0x156b4,"打撲
","打撲
"
0x156bc,"低酸素症
","低酸素症
"
0x156ca,"打撲
","打撲
"
0x156d2,"打撲
","打撲
"
0x156da,"風邪
","風邪
"
0x156e2,"捻挫
","捻挫
"
0x156ea,"腹痛
","腹痛
"
0x156f2,"深爪
","深爪
"
0x156fa,"風邪
","風邪
"
0x15702,"腹痛
","腹痛
"
0x1570a,"中耳炎
","中耳炎
"
0x15715,"腹痛
","腹痛
"
0x1571d,"虫歯
","虫歯
"
0x15725,"風邪
","風邪
"
0x1572d,"金縛り
","金縛り
"
0x15738,"胃炎
","胃炎
"
0x15740,"腹痛
","腹痛
"
0x15748,"豊胸手術
","豊胸手術
"
0x15756,"気管支炎
","気管支炎
"
0x15764,"風邪
","風邪
"
0x1576c,"打撲
","打撲
"
0x15774,"ダ二脳炎
","ダ二脳炎
"
0x15782,"切創
","切創
"
0x1578a,"打撲
","打撲
"
0x15792,"凍傷
","凍傷
"
0x1579a,"切創
","切創
"
0x157a2,"刺傷
","刺傷
"
0x157aa,"捻挫
","捻挫
"
0x157b2,"銃創
","銃創
"
0x157ba,"火傷
","火傷
"
0x157c2,"打撲
","打撲
"
0x157ca,"銃創
","銃創
"
0x157d2,"整形手術
","整形手術
"
0x157e0,"バイブレーション(振動)のON／OFFを設定します
","バイブレーション(振動)のON／OFFを設定します
"
0x15828,"血の表示のON／OFFを設定します
","血の表示のON／OFFを設定します
"
0x15853,"ドルビープロロジックIIの ON／OFFを設定します
","ドルビープロロジックIIの ON／OFFを設定します
"
0x15896,"字幕のON／OFFを設定します
","字幕のON／OFFを設定します
"
0x158bb,"主観操作の夕イプを設定します
","主観操作の夕イプを設定します
"
0x158e7,"言語を選択します
","言語を選択します
"
0x15901,"画面位置の調整を行います
","画面位置の調整を行います
"
0x15927,"明度調整画面を表示します
","明度調整画面を表示します
"
0x1594d,"前画面へ戻ります
","前画面へ戻ります
"
0x15967,"モ二夕ー本体の明るさ設定を調整してオレンジ色のラインより
下のグレースケールが見えなくなるようにすると、モ二夕ーの
明るさがこのゲームを遊ぶのに最も適した状態になります。
","モ二夕ー本体の明るさ設定を調整してオレンジ色のラインより
下のグレースケールが見えなくなるようにすると、モ二夕ーの
明るさがこのゲームを遊ぶのに最も適した状態になります。
"
0x15a6a,"カメラモードを設定します
","カメラモードを設定します
"
0x15a90,"3Dカメラモードの上下操作を設定します
","3Dカメラモードの上下操作を設定します
"
0x15ac7,"3Dカメラモードの左右操作を設定します
","3Dカメラモードの左右操作を設定します
"
0x15afe,"ベーシックアクションズ
","ベーシックアクションズ
"
0x15b27,"フォトアルバム
","フォトアルバム
"
0x15b41,"スペシャルカムフラージュキーディスク
","スペシャルカムフラージュキーディスク
"
0x15b82,"カムフラージュダウンロード
","カムフラージュダウンロード
"
