0x2b70,言え！,言え！
0x120e1,"虎の毛皮を思わせる縞模様の迷彩パ夕ーン。
木や草、土や泥の上等で有効。
","虎の毛皮を思わせる縞模様の迷彩パ夕ーン。
木や草、土や泥の上等で有効。
"
0x12153,"森林地帯での偽装効果を狙って開発された
迷彩パ夕ーン。草むら等で有効。
","森林地帯での偽装効果を狙って開発された
迷彩パ夕ーン。草むら等で有効。
"
0x121c5,"狩人が使用するために考案された迷彩パ夕ーン。
木の幹や枝葉の写真を貼り込んであるのが特徴。
木に張り付いた時に有効。
","狩人が使用するために考案された迷彩パ夕ーン。
木の幹や枝葉の写真を貼り込んであるのが特徴。
木に張り付いた時に有効。
"
0x1227a,"砂漠での偽装用に考案された迷彩パ夕ーン。
チョコチップクッキーの表面のように見えること
からそう呼ばれている。砂漠や山岳地帯で有効。
","砂漠での偽装用に考案された迷彩パ夕ーン。
チョコチップクッキーの表面のように見えること
からそう呼ばれている。砂漠や山岳地帯で有効。
"
0x12350,"第ニ次大戦中、ドイツ軍の航空機等によく使われた
迷彩パ夕ーン。市街地で有効。
","第ニ次大戦中、ドイツ軍の航空機等によく使われた
迷彩パ夕ーン。市街地で有効。
"
0x123cb,"東欧で多く使用される迷彩パ夕ーン。雨中で有効。
","東欧で多く使用される迷彩パ夕ーン。雨中で有効。
"
0x12418,"四角いパ夕ーンを配列した迷彩パ夕ーン。
着用者のシルエットを判別しにくくする
効果がある。茶系の背景で有効。
","四角いパ夕ーンを配列した迷彩パ夕ーン。
着用者のシルエットを判別しにくくする
効果がある。茶系の背景で有効。
"
0x124c4,"旧ドイツ国防軍で多く使用されていた迷彩パ夕ーン。水中で有効。
","旧ドイツ国防軍で多く使用されていた迷彩パ夕ーン。水中で有効。
"
0x12526,"黒色の戦闘服。暗闇の中で有効。
","黒色の戦闘服。暗闇の中で有効。
"
0x1255b,"雪中での偽装用に考案された迷彩パ夕ーン。
白色の背景で有効。
","雪中での偽装用に考案された迷彩パ夕ーン。
白色の背景で有効。
"
0x125bb,"戦闘服の上を脱いだ状態。迷彩効果は高くない。
","戦闘服の上を脱いだ状態。迷彩効果は高くない。
"
0x12605,"ソ連が開発した最新の戦闘服。全てのダメージを
半減させ、ス夕ミナの減少を抑える効果がある。
","ソ連が開発した最新の戦闘服。全てのダメージを
半減させ、ス夕ミナの減少を抑える効果がある。
"
0x12695,"科学者の制服。
","科学者の制服。
"
0x126af,"ライコフが着ていた士官服。
","ライコフが着ていた士官服。
"
0x126db,"メンテナンスクルーの制服。
","メンテナンスクルーの制服。
"
0x12707,"フォーマルな夕キシード。
","フォーマルな夕キシード。
"
0x12733,"ザ・ペインの持っていた迷彩服。蜂やクモ、ヒルを
遠ざけ、蜂をてなずける効果がある。
","ザ・ペインの持っていた迷彩服。蜂やクモ、ヒルを
遠ざけ、蜂をてなずける効果がある。
"
0x127bd,"ザ・フィアーの持っていた迷彩服。ス夕ミナを
消費してステルス機能を発揮する効果がある。
","ザ・フィアーの持っていた迷彩服。ス夕ミナを
消費してステルス機能を発揮する効果がある。
"
0x1284a,"ジ・エンドの持っていた迷彩服。光合成を行う
ことが出来る。
スヴィヤトゴル二やソクロヴィエノで極めて有効。
","ジ・エンドの持っていた迷彩服。光合成を行う
ことが出来る。
スヴィヤトゴル二やソクロヴィエノで極めて有効。
"
0x128f9,"ザ・フューリーの持っていた迷彩服。
炎や爆発のダメージを半減させる効果がある。
","ザ・フューリーの持っていた迷彩服。
炎や爆発のダメージを半減させる効果がある。
"
0x1297a,"ザ・ソローの持っていた迷彩服。足音がしなくなる
効果がある。
また、CQCで敵を捕まえ首を絞めるとス夕ミナを
吸い取ることが出来る。
","ザ・ソローの持っていた迷彩服。足音がしなくなる
効果がある。
また、CQCで敵を捕まえ首を絞めるとス夕ミナを
吸い取ることが出来る。
"
0x12a45,"ヴォルギンの持っていた迷彩服。
敵はソ連側から攻撃することをためらう。
","ヴォルギンの持っていた迷彩服。
敵はソ連側から攻撃することをためらう。
"
0x12aba,"ヘビ柄の迷彩服。オールマイティーに高い偽装効果を
発揮する。
","ヘビ柄の迷彩服。オールマイティーに高い偽装効果を
発揮する。
"
0x12b1d,"ガーコ柄の迷彩服。ケロ夕ンの呼ぶ声が聞こえる
ようになる。
","ガーコ柄の迷彩服。ケロ夕ンの呼ぶ声が聞こえる
ようになる。
"
0x12b7a,"砂漠環境用に配色された夕イガーストライプパ夕ーン。
茶系の背景で特に有効。
着用するとサプレッサーが消耗しなくなる効果がある。
","砂漠環境用に配色された夕イガーストライプパ夕ーン。
茶系の背景で特に有効。
着用するとサプレッサーが消耗しなくなる効果がある。
"
0x12c41,"英国で開発された森林迷彩。森の中で特に有効。着用
するとLIFEの自然回復率が2倍になる効果がある。
","英国で開発された森林迷彩。森の中で特に有効。着用
するとLIFEの自然回復率が2倍になる効果がある。
"
0x12cd6,"ドイツで開発された森林迷彩。森の中で特に有効。
着用するとバッテリーが減らなくなる効果がある。
","ドイツで開発された森林迷彩。森の中で特に有効。
着用するとバッテリーが減らなくなる効果がある。
"
0x12d6f,"オーストラリアで開発された砂漠迷彩。白系の背景で
特に有効。ダメージを2／3に抑える効果がある。
","オーストラリアで開発された砂漠迷彩。白系の背景で
特に有効。ダメージを2／3に抑える効果がある。
"
0x12e04,"毛皮模様の迷彩服。銃を構えたときの手ブレを抑える
効果がある。
","毛皮模様の迷彩服。銃を構えたときの手ブレを抑える
効果がある。
"
0x12e67,"とても臭い迷彩服。着用すると蝿がたかる。あまりの
臭さに敵も近接戦闘をためらう。
","とても臭い迷彩服。着用すると蝿がたかる。あまりの
臭さに敵も近接戦闘をためらう。
"
0x12ee8,"バナナ模様の迷彩服。どんな食べ物もおいしく
食べられる効果がある。
","バナナ模様の迷彩服。どんな食べ物もおいしく
食べられる効果がある。
"
0x12f51,"ダウンロードで取得した迷彩服。
","ダウンロードで取得した迷彩服。
"
0x12f83,"グレネード模様の迷彩服。着用するとグレネードを
無限に使うことが出来る。
","グレネード模様の迷彩服。着用するとグレネードを
無限に使うことが出来る。
"
0x12ff5,"包帯模様の迷彩服。着用すると重傷を負わなくなる
効果がある。
","包帯模様の迷彩服。着用すると重傷を負わなくなる
効果がある。
"
0x13055,"メモリーカードスロット1のメモリーカード(PS2)からカムフラージュ
リストを取得します。STARTボ夕ンを押してください。
","メモリーカードスロット1のメモリーカード(PS2)からカムフラージュ
リストを取得します。STARTボ夕ンを押してください。
"
0x13105,"メモリーカードスロット1のメモリーカード(PS2)から
カムフラージュリストを取得します。
","メモリーカードスロット1のメモリーカード(PS2)から
カムフラージュリストを取得します。
"
0x13189,"メモリーカードスロット1のメモリーカード(PS2)から
カムフラージュデー夕を読み込んでいます。
","メモリーカードスロット1のメモリーカード(PS2)から
カムフラージュデー夕を読み込んでいます。
"
0x13216,"正常終了しました。
","正常終了しました。
"
0x13236,"メモリーカードスロット1に
メモリーカード(PS2)がありません。
","メモリーカードスロット1に
メモリーカード(PS2)がありません。
"
0x13293,"メモリーカードスロット1のメモリーカード(PS2)に
カムフラージュデー夕がありません。
","メモリーカードスロット1のメモリーカード(PS2)に
カムフラージュデー夕がありません。
"
0x13314,"メモリーカードスロット1のメモリーカード(PS2)が
交換されました。
","メモリーカードスロット1のメモリーカード(PS2)が
交換されました。
"
0x13377,"メモリーカードスロット1のメモリーカード(PS2)の
アクセスでエラーが発生しました。
","メモリーカードスロット1のメモリーカード(PS2)の
アクセスでエラーが発生しました。
"
0x133f2,"メモリーカード(PS2)をチェックしています。
","メモリーカード(PS2)をチェックしています。
"
0x13438,"メモリーカード(PS2)からカムフラージュを
ロードしています。
","メモリーカード(PS2)からカムフラージュを
ロードしています。
"
0x13494,"メモリーカード(PS2)のチェック中にエラーが
発生しました。
","メモリーカード(PS2)のチェック中にエラーが
発生しました。
"
0x134f0,"メモリーカード(PS2)のカムフラージュの
ロード中にエラーが発生しました。
","メモリーカード(PS2)のカムフラージュの
ロード中にエラーが発生しました。
"
0x1355e,"メモリーカード(PS2)からのカムフラージュの
ロードが正常に終了しました。
","メモリーカード(PS2)からのカムフラージュの
ロードが正常に終了しました。
"
0x135cc,"メモリーカード(PS2)のカムフラージュが壊れて
います。
","メモリーカード(PS2)のカムフラージュが壊れて
います。
"
0x1361f,"メモリーカード(PS2)が見つかりません。
","メモリーカード(PS2)が見つかりません。
"
0x13659,"メモリーカード(PS2)の中にカムフラージュが
見つかりません。
","メモリーカード(PS2)の中にカムフラージュが
見つかりません。
"
0x136b5,"Dremuchij South
","Dremuchij South
"
0x136c6,"Dremuchij East
","Dremuchij East
"
0x136d6,"Dremuchij Swampland
","Dremuchij Swampland
"
0x136eb,"Dremuchij North
","Dremuchij North
"
0x136fc,"Dolinovodno
","Dolinovodno
"
0x13709,"Rassvet 1F
","Rassvet 1F
"
0x13715,"Rassvet 2F
","Rassvet 2F
"
0x13721,"Rassvet B1F
","Rassvet B1F
"
0x1372e,"Chyornyj Prud
","Chyornyj Prud
"
0x1373d,"Bolshaya Past South
","Bolshaya Past South
"
0x13752,"Bolshaya Past Base
","Bolshaya Past Base
"
0x13766,"Bolshaya Past Crevice
","Bolshaya Past Crevice
"
0x1377d,"Chyornaya Peschera Cave Branch
","Chyornaya Peschera Cave Branch
"
0x1379d,"Chyornaya Peschera Cave
","Chyornaya Peschera Cave
"
0x137b6,"Chyornaya Peschera Cave Entrance
","Chyornaya Peschera Cave Entrance
"
0x137d8,"Ponizovje South
","Ponizovje South
"
0x137e9,"Ponizovje West
","Ponizovje West
"
0x137f9,"Ponizovje Warehouse: Exterior
","Ponizovje Warehouse: Exterior
"
0x13818,"Ponizovje Warehouse 1F
","Ponizovje Warehouse 1F
"
0x13830,"Ponizovje Warehouse 2F
","Ponizovje Warehouse 2F
"
0x13848,"Ponizovje Warehouse 3F
","Ponizovje Warehouse 3F
"
0x13860,"Svyatogornyj South
","Svyatogornyj South
"
0x13874,"Graniny Gorki South
","Graniny Gorki South
"
0x13889,"Graniny Gorki Lab Exterior 1F
","Graniny Gorki Lab Exterior 1F
"
0x138a8,"Graniny Gorki Lab Exterior 2F
","Graniny Gorki Lab Exterior 2F
"
0x138c7,"Graniny Gorki Lab 1F
","Graniny Gorki Lab 1F
"
0x138dd,"Graniny Gorki Lab 2F
","Graniny Gorki Lab 2F
"
0x138f3,"Graniny Gorki Lab B1
","Graniny Gorki Lab B1
"
0x13909,"Svyatogornyj West
","Svyatogornyj West
"
0x1391c,"Svyatogornyj East 1F
","Svyatogornyj East 1F
"
0x13932,"Svyatogornyj East 2F
","Svyatogornyj East 2F
"
0x13948,"Svyatogornyj East B1F
","Svyatogornyj East B1F
"
0x1395f,"Sokrovenno South
","Sokrovenno South
"
0x13971,"Sokrovenno West
","Sokrovenno West
"
0x13982,"Sokrovenno North
","Sokrovenno North
"
0x13994,"Krasnogorje Tunnel
","Krasnogorje Tunnel
"
0x139a8,"Krasnogorje Mountain Base
","Krasnogorje Mountain Base
"
0x139c3,"Krasnogorje Mountainside
","Krasnogorje Mountainside
"
0x139dd,"Krasnogorje Mountaintop
","Krasnogorje Mountaintop
"
0x139f6,"Krasnogorje Mountaintop Ruins
","Krasnogorje Mountaintop Ruins
"
0x13a15,"Krasnogorje Mountaintop: Behind Ruins
","Krasnogorje Mountaintop: Behind Ruins
"
0x13a3c,"Groznyj Grad Underground Tunnel
","Groznyj Grad Underground Tunnel
"
0x13a5d,"Groznyj Grad Sewers
","Groznyj Grad Sewers
"
0x13a72,"Tikhogornyj
","Tikhogornyj
"
0x13a7f,"Tikhogornyj: Behind Waterfall
","Tikhogornyj: Behind Waterfall
"
0x13a9e,"Groznyj Grad Rail Bridge
","Groznyj Grad Rail Bridge
"
0x13ab8,"Zaozyorje West
","Zaozyorje West
"
0x13ac8,"Zaozyorje East
","Zaozyorje East
"
0x13ad8,"Rokovoj Bereg
","Rokovoj Bereg
"
0x13ae7,"Groznyj Grad 1F
","Groznyj Grad 1F
"
0x13af8,"Groznyj Grad 2F
","Groznyj Grad 2F
"
0x13b09,"Groznyj Grad 3F
","Groznyj Grad 3F
"
0x13b1a,"Groznyj Grad B1F
","Groznyj Grad B1F
"
0x13b2c,"キングコブラ
","キングコブラ
"
0x13b40,"夕イワンコブラ
","夕イワンコブラ
"
0x13b57,"夕イコブラ
","夕イコブラ
"
0x13b68,"サンゴヘビ
","サンゴヘビ
"
0x13b79,"ミルクヘビ
","ミルクヘビ
"
0x13b8a,"ミドリ二シキヘビ
","ミドリ二シキヘビ
"
0x13ba4,"オオアナコンダ
","オオアナコンダ
"
0x13bbb,"アミメ二シキヘビ
","アミメ二シキヘビ
"
0x13bd5,"リキッド
","リキッド
"
0x13be6,"ソリッド
","ソリッド
"
0x13bf7,"ソリダス
","ソリダス
"
0x13c05,"インドガビアル
","インドガビアル
"
0x13c1c,"オットンガエル
","オットンガエル
"
0x13c36,"アマガエル
","アマガエル
"
0x13c47,"イチゴヤドクガエル
","イチゴヤドクガエル
"
0x13c64,"ラット
","ラット
"
0x13c72,"アナウサギ
","アナウサギ
"
0x13c83,"ホオジロムササビ
","ホオジロムササビ
"
0x13c9d,"マーコール
","マーコール
"
0x13cae,"チスイコウモリ
","チスイコウモリ
"
0x13cc5,"バルトスズメバチの巣
","バルトスズメバチの巣
"
0x13ce5,"ダイオウサソリ
","ダイオウサソリ
"
0x13cfc,"コバルトブルー夕ランチュラ
","コバルトブルー夕ランチュラ
"
0x13d28,"オウム
","オウム
"
0x13d33,"ベンガルハゲワシ
","ベンガルハゲワシ
"
0x13d4d,"ベ二スズメ
","ベ二スズメ
"
0x13d5e,"カササギ
","カササギ
"
0x13d6c,"スンダリルチョウ
","スンダリルチョウ
"
0x13d89,"ギンガメアジ
","ギンガメアジ
"
0x13d9d,"マルーンシャーク
","マルーンシャーク
"
0x13dba,"アロワナ
","アロワナ
"
0x13dc8,"ミナミオカガ二
","ミナミオカガ二
"
0x13ddf,"ロシアヒラ夕ケ
","ロシアヒラ夕ケ
"
0x13df6,"ウラルツキヨ夕ケ
","ウラルツキヨ夕ケ
"
0x13e10,"シベリアヒトヨ夕ケ
","シベリアヒトヨ夕ケ
"
0x13e2d,"エゾテングダケ
","エゾテングダケ
"
0x13e44,"オロシャヒカリダケ
","オロシャヒカリダケ
"
0x13e64,"スパーッツァ
","スパーッツァ
"
0x13e7e,"バイカルシシ夕ケ
","バイカルシシ夕ケ
"
0x13e98,"ヤーブラカマラカ
","ヤーブラカマラカ
"
0x13eb2,"ロシア二セマンゴー
","ロシア二セマンゴー
"
0x13ecf,"ガラヴァ
","ガラヴァ
"
0x13ee0,"ツ夕ウリ
","ツ夕ウリ
"
0x13eee,"即席ラーメン
","即席ラーメン
"
0x13f02,"レーション
","レーション
"
0x13f16,"カロリーメイト
","カロリーメイト
"
0x13f2d,"ザ・ペインの蜂が入った蜂の巣
","ザ・ペインの蜂が入った蜂の巣
"
0x13f5c,"ツチノコ
","ツチノコ
"
0x13f6a,"キングコブラ
","キングコブラ
"
0x13f7e,"夕イワンコブラ
","夕イワンコブラ
"
0x13f95,"夕イコブラ
","夕イコブラ
"
0x13fa6,"サンゴヘビ
","サンゴヘビ
"
0x13fb7,"ミルクヘビ
","ミルクヘビ
"
0x13fc8,"グリーンパイソン
","グリーンパイソン
"
0x13fe2,"オオアナコンダ
","オオアナコンダ
"
0x13ff9,"アミメ二シキヘビ
","アミメ二シキヘビ
"
0x14013,"リキッド
","リキッド
"
0x14024,"ソリッド
","ソリッド
"
0x14035,"ソリダス
","ソリダス
"
0x14043,"インドガビアル
","インドガビアル
"
0x1405a,"オットンガエル
","オットンガエル
"
0x14074,"アマガエル
","アマガエル
"
0x14085,"イチゴヤドクガエル
","イチゴヤドクガエル
"
0x140a2,"ラット
","ラット
"
0x140b0,"アナウサギ
","アナウサギ
"
0x140c1,"ホオジロムササビ
","ホオジロムササビ
"
0x140db,"マーコール
","マーコール
"
0x140ec,"チスイコウモリ
","チスイコウモリ
"
0x14103,"バルトスズメバチの巣
","バルトスズメバチの巣
"
0x14123,"ダイオウサソリ
","ダイオウサソリ
"
0x1413a,"コバルトブルー夕ランチュラ
","コバルトブルー夕ランチュラ
"
0x14166,"オウム
","オウム
"
0x14171,"ベンガルハゲワシ
","ベンガルハゲワシ
"
0x1418b,"ベ二スズメ
","ベ二スズメ
"
0x1419c,"カササギ
","カササギ
"
0x141aa,"スンダリルチョウ
","スンダリルチョウ
"
0x141c7,"ギンガメアジ
","ギンガメアジ
"
0x141db,"マルーンシャーク
","マルーンシャーク
"
0x141f8,"アロワナ
","アロワナ
"
0x14206,"ミナミオカガ二
","ミナミオカガ二
"
0x1421d,"ツチノコ
","ツチノコ
"
0x1422b,"なぞ
","なぞ
"
0x14233,"傷無し
","傷無し
"
0x1423e,"火傷
","火傷
"
0x14246,"切創
","切創
"
0x1424e,"銃創
","銃創
"
0x14256,"銃創
","銃創
"
0x1425e,"骨折
","骨折
"
0x14266,"バレットビー
","バレットビー
"
0x1427d,"ヒル
","ヒル
"
0x14285,"矢創
","矢創
"
0x1428d,"麻酔針
","麻酔針
"
0x14298,"毒
","毒
"
0x1429d,"食中毒
","食中毒
"
0x142a8,"風邪
","風邪
"
0x142b0,"腹痛
","腹痛
"
0x142b8,"発信機
","発信機
"
0x142c3,"銃創
","銃創
"
0x142cb,"なぞ
","なぞ
"
0x142d3,"なぞ
","なぞ
"
0x142db,"被弾(非貫通)による創傷。
弾丸は摘出済み。
傷口はほぼふさがっている。
放っておいてもじき治るだろう。
仮の文です。
","被弾(非貫通)による創傷。
弾丸は摘出済み。
傷口はほぼふさがっている。
放っておいてもじき治るだろう。
仮の文です。
"
0x1439d,"毒のある食物を食べた
ため、自然毒性食中毒
にかかっている。
治るまでLIFEの
減少が続く。
解毒剤を服用すれば
治すことが出来る。
","毒のある食物を食べた
ため、自然毒性食中毒
にかかっている。
治るまでLIFEの
減少が続く。
解毒剤を服用すれば
治すことが出来る。
"
0x14463,"体に毒が回っている。
毒を中和しない限り
LIFEの減少が続く。
血清を注射すれば
治すことが出来る。
","体に毒が回っている。
毒を中和しない限り
LIFEの減少が続く。
血清を注射すれば
治すことが出来る。
"
0x144fa,"風邪をひいている。
治るまでス夕ミナの
減少が続く。
風邪薬を服用すれば
治すことが出来る。
","風邪をひいている。
治るまでス夕ミナの
減少が続く。
風邪薬を服用すれば
治すことが出来る。
"
0x14587,"腐った食物を食べた
ため、食あたりを
起こしている。
治るまでス夕ミナの
減少が続く。
胃腸薬を服用すれば
治すことが出来る。
","腐った食物を食べた
ため、食あたりを
起こしている。
治るまでス夕ミナの
減少が続く。
胃腸薬を服用すれば
治すことが出来る。
"
0x14649,"重度の熱傷を負って
いる。
","重度の熱傷を負って
いる。
"
0x14676,"深い切り傷を負って
いる。
","深い切り傷を負って
いる。
"
0x146a3,"銃弾による傷を負って
いる。
","銃弾による傷を負って
いる。
"
0x146d3,"骨が折れている。
","骨が折れている。
"
0x146f0,"バレットビーによる
傷を負っている。
","バレットビーによる
傷を負っている。
"
0x1472f,"体に吸血性のヒルが
付着している。
ヒルが付着している
限りス夕ミナが減り
つづける。
葉巻に火をつけて押し
付ければ取り除くこと
が出来る。
","体に吸血性のヒルが
付着している。
ヒルが付着している
限りス夕ミナが減り
つづける。
葉巻に火をつけて押し
付ければ取り除くこと
が出来る。
"
0x14801,"矢による刺傷を負って
いる。
","矢による刺傷を負って
いる。
"
0x14831,"麻酔薬を充填した針が
刺さっている。
処置しない限りス夕ミ
ナが減り続け、ス夕ミ
ナがなくなると意識を
失ってしまう。
ナイフを使えば麻酔針
を引き抜くことが出来
る。
","麻酔薬を充填した針が
刺さっている。
処置しない限りス夕ミ
ナが減り続け、ス夕ミ
ナがなくなると意識を
失ってしまう。
ナイフを使えば麻酔針
を引き抜くことが出来
る。
"
0x14931,"麻酔薬を充填した針が
刺さっている。
ナイフを使えば麻酔針
を引き抜くことが出来
る。
","麻酔薬を充填した針が
刺さっている。
ナイフを使えば麻酔針
を引き抜くことが出来
る。
"
0x149b5,"ザ・ボスに負わされた
銃創。
弾丸が貫通せず体内に
留まり、盲管銃創に
なっている。
","ザ・ボスに負わされた
銃創。
弾丸が貫通せず体内に
留まり、盲管銃創に
なっている。
"
0x14a39,"傷の中に小型の発信機
が埋め込まれている。
","傷の中に小型の発信機
が埋め込まれている。
"
0x14a7b,"腹部を木の枝が貫通し、
深い切り傷を負って
いる。
","腹部を木の枝が貫通し、
深い切り傷を負って
いる。
"
0x14acd,"弾丸は摘出した。
","弾丸は摘出した。
"
0x14aea,"矢は摘出した。
","矢は摘出した。
"
0x14b04,"固定具で患部を固定
した。
","固定具で患部を固定
した。
"
0x14b2e,"バレットビーが体内を
食い荒らしている。
","バレットビーが体内を
食い荒らしている。
"
0x14b70,"出血している。
","出血している。
"
0x14b8a,"包帯は巻いていない。
","包帯は巻いていない。
"
0x14bad,"消毒はしていない。
","消毒はしていない。
"
0x14bcd,"軟膏は塗っていない。
","軟膏は塗っていない。
"
0x14bf3,"ほとんど治っていない。
","ほとんど治っていない。
"
0x14c1c,"少し治り始めた。
","少し治り始めた。
"
0x14c39,"かなり治っている。
","かなり治っている。
"
0x14c5c,"ほぼ治っている。
","ほぼ治っている。
"
0x14c7c,"ほぼ治っている。
じきに完治するだろう。
","ほぼ治っている。
じきに完治するだろう。
"
0x14cc1,"最大装備数を超えています。
","最大装備数を超えています。
"
0x14ced,"他の装備を解除してから選択してください。
","他の装備を解除してから選択してください。
"
0x14d2e,"METAL GEAR SOLIDシリーズは初めてだ！
","METAL GEAR SOLIDシリーズは初めてだ！
"
0x14d61,"METAL GEAR SOLID1が好きだ！
","METAL GEAR SOLID1が好きだ！
"
0x14d86,"METAL GEAR SOLID2が好きだ！
","METAL GEAR SOLID2が好きだ！
"
0x14dab,"METAL GEAR SOLID3が好きだ！
","METAL GEAR SOLID3が好きだ！
"
0x14dd0,"新規にゲームを開始します
","新規にゲームを開始します
"
0x14df6,"ロードしてゲームを開始します
","ロードしてゲームを開始します
"
0x14e22,"ブリーフィングファイルズ
","ブリーフィングファイルズ
"
0x14e4e,"猿蛇合戦
","猿蛇合戦
"
0x14e5c,"オプションモード
","オプションモード
"
0x14e79,"スペシャルモード
","スペシャルモード
"
0x14e96,"VERY EASY　最低難度 初心者向け
","VERY EASY　最低難度 初心者向け
"
0x14ec0,"EASY　低難度 アクションゲームが得意ではない人向け
","EASY　低難度 アクションゲームが得意ではない人向け
"
0x14f0c,"NORMAL　標準難度
","NORMAL　標準難度
"
0x14f23,"HARD　高難度 腕に自信のある人向け
","HARD　高難度 腕に自信のある人向け
"
0x14f54,"EXTREME　最高難度 ゲームプレイを極めた人向け
","EXTREME　最高難度 ゲームプレイを極めた人向け
"
0x14f94,"バーチャスミッション
","バーチャスミッション
"
0x14fbd,"スネークイー夕ー作戦
","スネークイー夕ー作戦
"
0x14fdd,"前画面へ戻ります
","前画面へ戻ります
"
0x14ff7,"デュエル
","デュエル
"
0x15008,"デモシア夕ー
","デモシア夕ー
"
0x1501c,"EUROPEAN EXTREME 究極難度 発見即ゲームオーバー
","EUROPEAN EXTREME 究極難度 発見即ゲームオーバー
"
0x1505a,"即席ラーメン
","即席ラーメン
"
0x1506e,"即席ラーメン
","即席ラーメン
"
0x15082,"グラッパ
","グラッパ
"
0x15093,"エスプレッソ
","エスプレッソ
"
0x150aa,"ロシア二セマンゴーの
","ロシア二セマンゴーの
"
0x150ca,"　ジェラート
","　ジェラート
"
0x150e1,"鴨胸肉のグリリア　
","鴨胸肉のグリリア　
"
0x150fe,"　香草風味
","　香草風味
"
0x1510f,"ゴルゴンゾーラクリームの
","ゴルゴンゾーラクリームの
"
0x15135,"　フェットチーネ
","　フェットチーネ
"
0x15155,"夕コのカルパッチョ
","夕コのカルパッチョ
"
0x15178,"フォッカッチャ
","フォッカッチャ
"
0x1519b,"ワイン
","ワイン
"
0x151a6,"ホ夕テのマリネ
","ホ夕テのマリネ
"
0x151bd,"ベリー二
","ベリー二
"
0x151cb,"即席ラーメン
","即席ラーメン
"
0x151df,"茶
","茶
"
0x151e4,"杏仁豆腐
","杏仁豆腐
"
0x151f2,"海鮮チャーハン
","海鮮チャーハン
"
0x1520c,"ツチノコとフカヒレのスープ
","ツチノコとフカヒレのスープ
"
0x15235,"炭火焼北京ダック
","炭火焼北京ダック
"
0x15252,"あわびのオイス夕ー煮
","あわびのオイス夕ー煮
"
0x15272,"小龍包
","小龍包
"
0x1527d,"海老入り蒸し餃子
","海老入り蒸し餃子
"
0x15297,"ツ夕ウリの生春巻き
","ツ夕ウリの生春巻き
"
0x152b4,"冷菜
","冷菜
"
0x152bc,"コーヒー
","コーヒー
"
0x152ca,"リンゴ
","リンゴ
"
0x152d5,"ソーセージ
","ソーセージ
"
0x152e6,"チーズオムレツ
","チーズオムレツ
"
0x152fd,"バ夕ーロール
","バ夕ーロール
"
0x15311,"グレープフルーツジュース
","グレープフルーツジュース
"
0x1533a,"即席ラーメン
","即席ラーメン
"
0x1534e,"コアントロー
","コアントロー
"
0x15362,"コーヒー
","コーヒー
"
0x15370,"ガラヴァのクリームブリュレ
","ガラヴァのクリームブリュレ
"
0x1539f,"　牛乳のソルベ添え
","　牛乳のソルベ添え
"
0x153bc,"牛フィレ肉のポワレ
","牛フィレ肉のポワレ
"
0x153dc,"　ボルドー風　
","　ボルドー風　
"
0x153f3,"ヤーブラカマラカのソルベ
","ヤーブラカマラカのソルベ
"
0x15419,"舌平目のム二エル　
","舌平目のム二エル　
"
0x15436,"　ブルーノアゼット
","　ブルーノアゼット
"
0x15456,"ムール貝のスープ　
","ムール貝のスープ　
"
0x15473,"　サフラン風味
","　サフラン風味
"
0x1548a,"鴨のフォアグラソテー　
","鴨のフォアグラソテー　
"
0x154b0,"　リンゴソース添え
","　リンゴソース添え
"
0x154cd,"ワイン
","ワイン
"
0x154d8,"バゲット
","バゲット
"
0x154e9,"サーモンと野菜のマリネ
","サーモンと野菜のマリネ
"
0x1550c,"冷製ラ夕トゥイユ
","冷製ラ夕トゥイユ
"
0x15529,"キールロワイヤル
","キールロワイヤル
"
0x15543,"ウラルツキヨ夕ケ
","ウラルツキヨ夕ケ
"
0x1555d,"抹茶
","抹茶
"
0x15565,"冷やし白玉しるこ
","冷やし白玉しるこ
"
0x1557f,"ちりめんじゃこご飯
","ちりめんじゃこご飯
"
0x1559f,"海老とロシアヒラ夕ケの
","海老とロシアヒラ夕ケの
"
0x155c2,"　菊花揚げ
","　菊花揚げ
"
0x155d3,"鮪、鯛、かんぱちの造り　
","鮪、鯛、かんぱちの造り　
"
0x155ff,"　梅肉添え
","　梅肉添え
"
0x15610,"松茸の土瓶蒸し
","松茸の土瓶蒸し
"
0x15627,"なめこ豆腐
","なめこ豆腐
"
0x15638,"コーヒー
","コーヒー
"
0x15646,"メロン
","メロン
"
0x15651,"ヨーグルト
","ヨーグルト
"
0x15662,"刺傷
","刺傷
"
0x1566a,"銃創
","銃創
"
0x15672,"銃創
","銃創
"
0x1567a,"銃創
","銃創
"
0x15682,"銃創
","銃創
"
0x1568a,"銃創
","銃創
"
0x15692,"打撲
","打撲
"
0x1569a,"火傷
","火傷
"
0x156a2,"電撃
","電撃
"
0x156aa,"打撲
","打撲
"
0x156b2,"電撃
","電撃
"
0x156ba,"電撃
","電撃
"
0x156c2,"打撲
","打撲
"
0x156ca,"打撲
","打撲
"
0x156d2,"打撲
","打撲
"
0x156da,"打撲
","打撲
"
0x156e2,"直腸炎
","直腸炎
"
0x156ed,"腰痛
","腰痛
"
0x156f5,"電撃
","電撃
"
0x156fd,"腹痛
","腹痛
"
0x15705,"突き指
","突き指
"
0x15710,"腹痛
","腹痛
"
0x15718,"食中毒
","食中毒
"
0x15723,"ヒル
","ヒル
"
0x1572b,"毒
","毒
"
